id,num_sold
255291,21
255292,4
255293,32
255294,-2
255295,384
255296,50
255297,75
255298,38
255299,50
255300,141
255301,1364
255302,1069
255303,693
255304,556
255305,379
255306,2697
255307,2151
255308,1421
255309,1096
255310,471
255311,3319
255312,2639
255313,1706
255314,1351
255315,49
255316,793
255317,604
255318,392
255319,289
255320,182
255321,1627
255322,1288
255323,832
255324,643
255325,227
255326,1953
255327,1592
255328,1019
255329,782
255330,740
255331,812
255332,654
255333,393
255334,319
255335,284
255336,1648
255337,1373
255338,873
255339,671
255340,267
255341,1939
255342,1539
255343,1016
255344,809
255345,102
255346,774
255347,620
255348,405
255349,316
255350,220
255351,1601
255352,1269
255353,822
255354,676
255355,256
255356,1864
255357,1464
255358,969
255359,764
255360,70
255361,546
255362,442
255363,314
255364,232
255365,176
255366,1187
255367,961
255368,631
255369,486
255370,171
255371,1382
255372,1132
255373,705
255374,544
255375,787
255376,12
255377,7
255378,0
255379,11
255380,277
255381,30
255382,32
255383,48
255384,48
255385,23
255386,24
255387,16
255388,13
255389,2
255390,164
255391,1512
255392,1198
255393,780
255394,620
255395,389
255396,2981
255397,2521
255398,1588
255399,1264
255400,527
255401,3588
255402,2859
255403,1874
255404,1492
255405,67
255406,843
255407,680
255408,423
255409,315
255410,220
255411,1815
255412,1440
255413,919
255414,753
255415,261
255416,2098
255417,1700
255418,1071
255419,859
255420,758
255421,677
255422,573
255423,368
255424,292
255425,458
255426,1404
255427,1152
255428,726
255429,590
255430,268
255431,1643
255432,1388
255433,870
255434,702
255435,97
255436,658
255437,548
255438,357
255439,282
255440,198
255441,1350
255442,1114
255443,718
255444,573
255445,234
255446,1578
255447,1306
255448,841
255449,682
255450,72
255451,490
255452,407
255453,254
255454,212
255455,150
255456,989
255457,819
255458,531
255459,425
255460,173
255461,1167
255462,956
255463,615
255464,496
255465,771
255466,25
255467,19
255468,21
255469,-5
255470,527
255471,58
255472,37
255473,40
255474,32
255475,241
255476,70
255477,43
255478,33
255479,35
255480,203
255481,1281
255482,1053
255483,699
255484,580
255485,413
255486,2745
255487,2193
255488,1403
255489,1119
255490,468
255491,3130
255492,2579
255493,1641
255494,1304
255495,113
255496,771
255497,634
255498,415
255499,334
255500,219
255501,1582
255502,1290
255503,831
255504,669
255505,276
255506,1825
255507,1527
255508,987
255509,785
255510,748
255511,665
255512,555
255513,356
255514,283
255515,476
255516,1381
255517,1131
255518,717
255519,576
255520,277
255521,1631
255522,1347
255523,853
255524,685
255525,91
255526,662
255527,551
255528,352
255529,282
255530,200
255531,1350
255532,1117
255533,706
255534,568
255535,235
255536,1578
255537,1299
255538,833
255539,670
255540,71
255541,481
255542,397
255543,248
255544,207
255545,151
255546,955
255547,809
255548,513
255549,417
255550,170
255551,1157
255552,953
255553,610
255554,487
255555,757
255556,23
255557,17
255558,12
255559,8
255560,508
255561,42
255562,35
255563,30
255564,21
255565,203
255566,60
255567,36
255568,30
255569,27
255570,194
255571,1284
255572,1034
255573,684
255574,544
255575,396
255576,2639
255577,2123
255578,1362
255579,1100
255580,461
255581,3025
255582,2469
255583,1621
255584,1276
255585,107
255586,759
255587,635
255588,406
255589,320
255590,216
255591,1566
255592,1294
255593,808
255594,650
255595,264
255596,1823
255597,1510
255598,971
255599,774
255600,750
255601,669
255602,546
255603,349
255604,270
255605,531
255606,1380
255607,1118
255608,705
255609,567
255610,251
255611,1590
255612,1328
255613,844
255614,666
255615,81
255616,651
255617,533
255618,336
255619,273
255620,188
255621,1328
255622,1097
255623,694
255624,555
255625,216
255626,1552
255627,1276
255628,812
255629,631
255630,62
255631,474
255632,383
255633,240
255634,196
255635,139
255636,955
255637,794
255638,494
255639,399
255640,153
255641,1135
255642,931
255643,590
255644,463
255645,744
255646,15
255647,10
255648,-8
255649,13
255650,350
255651,23
255652,23
255653,6
255654,6
255655,79
255656,29
255657,24
255658,9
255659,2
255660,160
255661,1258
255662,1018
255663,654
255664,507
255665,332
255666,2477
255667,2029
255668,1300
255669,1054
255670,416
255671,2893
255672,2402
255673,1565
255674,1239
255675,97
255676,755
255677,607
255678,389
255679,303
255680,215
255681,1555
255682,1263
255683,791
255684,630
255685,244
255686,1806
255687,1485
255688,946
255689,745
255690,754
255691,671
255692,553
255693,358
255694,285
255695,520
255696,1388
255697,1111
255698,712
255699,566
255700,252
255701,1591
255702,1334
255703,851
255704,674
255705,96
255706,663
255707,553
255708,350
255709,284
255710,191
255711,1358
255712,1094
255713,707
255714,563
255715,228
255716,1570
255717,1289
255718,834
255719,656
255720,76
255721,479
255722,395
255723,251
255724,208
255725,147
255726,956
255727,798
255728,511
255729,409
255730,165
255731,1149
255732,943
255733,606
255734,486
255735,744
255736,16
255737,10
255738,4
255739,13
255740,264
255741,35
255742,29
255743,13
255744,16
255745,110
255746,38
255747,32
255748,19
255749,18
255750,157
255751,1256
255752,998
255753,641
255754,507
255755,340
255756,2422
255757,1997
255758,1287
255759,1049
255760,422
255761,2969
255762,2374
255763,1562
255764,1227
255765,113
255766,773
255767,627
255768,414
255769,334
255770,240
255771,1586
255772,1277
255773,818
255774,657
255775,272
255776,1846
255777,1505
255778,977
255779,775
255780,748
255781,672
255782,542
255783,351
255784,267
255785,506
255786,1377
255787,1101
255788,697
255789,555
255790,241
255791,1592
255792,1318
255793,839
255794,663
255795,84
255796,654
255797,532
255798,341
255799,272
255800,178
255801,1302
255802,1083
255803,691
255804,549
255805,216
255806,1551
255807,1274
255808,817
255809,646
255810,62
255811,468
255812,382
255813,239
255814,181
255815,131
255816,931
255817,779
255818,497
255819,394
255820,152
255821,1149
255822,925
255823,591
255824,471
255825,734
255826,9
255827,3
255828,-3
255829,4
255830,238
255831,17
255832,11
255833,0
255834,2
255835,75
255836,22
255837,20
255838,9
255839,0
255840,143
255841,1234
255842,999
255843,628
255844,489
255845,311
255846,2413
255847,2014
255848,1263
255849,1014
255850,393
255851,2943
255852,2359
255853,1552
255854,1199
255855,104
255856,763
255857,613
255858,405
255859,326
255860,209
255861,1571
255862,1257
255863,804
255864,642
255865,259
255866,1825
255867,1491
255868,962
255869,765
255870,734
255871,720
255872,588
255873,363
255874,298
255875,281
255876,1477
255877,1228
255878,772
255879,606
255880,233
255881,1738
255882,1445
255883,930
255884,726
255885,82
255886,690
255887,579
255888,362
255889,288
255890,191
255891,1436
255892,1175
255893,762
255894,589
255895,221
255896,1665
255897,1380
255898,903
255899,704
255900,72
255901,510
255902,431
255903,261
255904,223
255905,155
255906,1076
255907,852
255908,572
255909,453
255910,158
255911,1245
255912,1044
255913,646
255914,523
255915,759
255916,-9
255917,-6
255918,23
255919,-26
255920,318
255921,5
255922,4
255923,8
255924,-10
255925,1
255926,7
255927,9
255928,-12
255929,-19
255930,168
255931,1378
255932,1017
255933,667
255934,521
255935,343
255936,2731
255937,2173
255938,1448
255939,1122
255940,416
255941,3250
255942,2613
255943,1742
255944,1347
255945,72
255946,792
255947,621
255948,389
255949,299
255950,175
255951,1584
255952,1323
255953,836
255954,645
255955,218
255956,1910
255957,1584
255958,989
255959,799
255960,756
255961,811
255962,618
255963,430
255964,341
255965,285
255966,1631
255967,1322
255968,863
255969,708
255970,284
255971,1904
255972,1579
255973,1002
255974,833
255975,131
255976,776
255977,605
255978,427
255979,331
255980,258
255981,1609
255982,1291
255983,847
255984,691
255985,264
255986,1885
255987,1514
255988,984
255989,796
255990,107
255991,591
255992,471
255993,322
255994,259
255995,132
255996,1252
255997,973
255998,647
255999,503
256000,181
256001,1401
256002,1119
256003,745
256004,598
256005,778
256006,13
256007,-2
256008,28
256009,29
256010,229
256011,48
256012,12
256013,41
256014,42
256015,17
256016,28
256017,23
256018,44
256019,22
256020,208
256021,1456
256022,1179
256023,767
256024,617
256025,456
256026,3040
256027,2342
256028,1578
256029,1287
256030,513
256031,3471
256032,2862
256033,1836
256034,1524
256035,69
256036,803
256037,628
256038,404
256039,329
256040,216
256041,1777
256042,1421
256043,904
256044,742
256045,298
256046,2036
256047,1639
256048,1071
256049,845
256050,764
256051,704
256052,552
256053,369
256054,307
256055,522
256056,1398
256057,1153
256058,727
256059,588
256060,274
256061,1655
256062,1335
256063,849
256064,698
256065,106
256066,675
256067,557
256068,357
256069,287
256070,206
256071,1375
256072,1146
256073,706
256074,578
256075,230
256076,1599
256077,1304
256078,836
256079,687
256080,80
256081,498
256082,397
256083,254
256084,231
256085,152
256086,997
256087,795
256088,519
256089,420
256090,174
256091,1167
256092,958
256093,614
256094,495
256095,765
256096,16
256097,17
256098,24
256099,18
256100,379
256101,52
256102,42
256103,16
256104,21
256105,185
256106,58
256107,45
256108,30
256109,30
256110,209
256111,1327
256112,1100
256113,707
256114,570
256115,412
256116,2703
256117,2265
256118,1398
256119,1125
256120,468
256121,3207
256122,2710
256123,1681
256124,1301
256125,111
256126,794
256127,626
256128,406
256129,315
256130,222
256131,1567
256132,1272
256133,806
256134,647
256135,267
256136,1844
256137,1526
256138,974
256139,776
256140,762
256141,691
256142,565
256143,363
256144,292
256145,522
256146,1381
256147,1135
256148,717
256149,584
256150,269
256151,1614
256152,1342
256153,860
256154,687
256155,97
256156,672
256157,549
256158,354
256159,285
256160,210
256161,1362
256162,1132
256163,698
256164,581
256165,231
256166,1581
256167,1292
256168,828
256169,677
256170,75
256171,486
256172,403
256173,257
256174,210
256175,151
256176,983
256177,793
256178,513
256179,416
256180,170
256181,1148
256182,953
256183,617
256184,478
256185,752
256186,12
256187,19
256188,14
256189,19
256190,384
256191,31
256192,38
256193,19
256194,23
256195,146
256196,42
256197,40
256198,14
256199,20
256200,181
256201,1269
256202,1066
256203,672
256204,537
256205,377
256206,2555
256207,2184
256208,1377
256209,1092
256210,460
256211,3079
256212,2558
256213,1634
256214,1290
256215,114
256216,790
256217,640
256218,415
256219,314
256220,218
256221,1561
256222,1278
256223,812
256224,640
256225,261
256226,1819
256227,1506
256228,973
256229,768
256230,743
256231,667
256232,534
256233,352
256234,282
256235,508
256236,1366
256237,1095
256238,700
256239,571
256240,245
256241,1598
256242,1306
256243,827
256244,676
256245,85
256246,655
256247,542
256248,337
256249,274
256250,192
256251,1335
256252,1067
256253,689
256254,563
256255,210
256256,1552
256257,1277
256258,810
256259,666
256260,61
256261,473
256262,391
256263,244
256264,202
256265,120
256266,972
256267,778
256268,502
256269,408
256270,150
256271,1131
256272,940
256273,602
256274,466
256275,736
256276,-2
256277,5
256278,1
256279,6
256280,292
256281,14
256282,8
256283,-3
256284,4
256285,90
256286,42
256287,14
256288,7
256289,8
256290,162
256291,1223
256292,1020
256293,634
256294,500
256295,359
256296,2371
256297,2081
256298,1345
256299,1055
256300,406
256301,2901
256302,2373
256303,1516
256304,1204
256305,156
256306,761
256307,634
256308,412
256309,335
256310,298
256311,1533
256312,1269
256313,849
256314,694
256315,332
256316,1833
256317,1638
256318,999
256319,807
256320,750
256321,679
256322,558
256323,354
256324,289
256325,486
256326,1386
256327,1126
256328,712
256329,576
256330,257
256331,1604
256332,1323
256333,836
256334,677
256335,92
256336,675
256337,548
256338,337
256339,280
256340,205
256341,1345
256342,1081
256343,692
256344,572
256345,226
256346,1572
256347,1277
256348,815
256349,665
256350,68
256351,485
256352,393
256353,240
256354,199
256355,141
256356,981
256357,791
256358,494
256359,418
256360,168
256361,1136
256362,936
256363,596
256364,477
256365,763
256366,27
256367,16
256368,11
256369,29
256370,380
256371,30
256372,40
256373,26
256374,18
256375,162
256376,46
256377,34
256378,15
256379,20
256380,162
256381,1237
256382,1009
256383,611
256384,497
256385,344
256386,2452
256387,2023
256388,1289
256389,1047
256390,422
256391,2940
256392,2392
256393,1489
256394,1233
256395,114
256396,771
256397,626
256398,399
256399,317
256400,231
256401,1585
256402,1284
256403,810
256404,652
256405,272
256406,1856
256407,1485
256408,966
256409,768
256410,741
256411,656
256412,547
256413,348
256414,279
256415,441
256416,1356
256417,1116
256418,697
256419,565
256420,247
256421,1592
256422,1315
256423,822
256424,669
256425,87
256426,655
256427,536
256428,333
256429,274
256430,186
256431,1323
256432,1077
256433,678
256434,565
256435,219
256436,1547
256437,1285
256438,811
256439,656
256440,62
256441,467
256442,381
256443,229
256444,185
256445,127
256446,950
256447,776
256448,487
256449,404
256450,158
256451,1111
256452,915
256453,585
256454,465
256455,725
256456,-5
256457,6
256458,6
256459,3
256460,69
256461,21
256462,23
256463,23
256464,9
256465,57
256466,16
256467,15
256468,-4
256469,16
256470,159
256471,1219
256472,1025
256473,611
256474,489
256475,338
256476,2444
256477,2080
256478,1297
256479,1056
256480,410
256481,2824
256482,2422
256483,1530
256484,1224
256485,112
256486,773
256487,629
256488,403
256489,326
256490,233
256491,1582
256492,1280
256493,815
256494,664
256495,267
256496,1847
256497,1527
256498,966
256499,776
256500,748
256501,734
256502,573
256503,374
256504,302
256505,266
256506,1483
256507,1202
256508,764
256509,625
256510,240
256511,1719
256512,1394
256513,905
256514,743
256515,85
256516,689
256517,537
256518,355
256519,276
256520,199
256521,1414
256522,1143
256523,748
256524,615
256525,223
256526,1651
256527,1345
256528,887
256529,709
256530,70
256531,516
256532,394
256533,267
256534,214
256535,134
256536,1056
256537,827
256538,553
256539,438
256540,157
256541,1254
256542,962
256543,662
256544,523
256545,752
256546,4
256547,-38
256548,0
256549,-10
256550,318
256551,40
256552,-22
256553,16
256554,8
256555,24
256556,18
256557,-16
256558,1
256559,-10
256560,164
256561,1367
256562,1049
256563,690
256564,555
256565,377
256566,2759
256567,2251
256568,1453
256569,1185
256570,439
256571,3280
256572,2726
256573,1756
256574,1373
256575,79
256576,802
256577,597
256578,404
256579,322
256580,209
256581,1649
256582,1273
256583,827
256584,665
256585,243
256586,1910
256587,1557
256588,974
256589,794
256590,708
256591,812
256592,621
256593,396
256594,322
256595,165
256596,1599
256597,1312
256598,827
256599,681
256600,236
256601,1935
256602,1540
256603,1001
256604,812
256605,109
256606,786
256607,616
256608,406
256609,322
256610,202
256611,1553
256612,1266
256613,821
256614,676
256615,261
256616,1887
256617,1550
256618,974
256619,793
256620,93
256621,578
256622,466
256623,317
256624,253
256625,133
256626,1198
256627,950
256628,617
256629,504
256630,198
256631,1417
256632,1142
256633,759
256634,589
256635,733
256636,3
256637,-10
256638,9
256639,0
256640,109
256641,23
256642,10
256643,-3
256644,34
256645,-54
256646,14
256647,16
256648,16
256649,-11
256650,189
256651,1589
256652,1116
256653,776
256654,618
256655,402
256656,2932
256657,2302
256658,1568
256659,1259
256660,539
256661,3485
256662,2771
256663,1883
256664,1514
256665,50
256666,817
256667,668
256668,434
256669,334
256670,202
256671,1759
256672,1407
256673,921
256674,748
256675,251
256676,2058
256677,1745
256678,1080
256679,890
256680,755
256681,700
256682,578
256683,362
256684,306
256685,397
256686,1385
256687,1161
256688,735
256689,590
256690,254
256691,1651
256692,1355
256693,860
256694,702
256695,107
256696,672
256697,531
256698,351
256699,281
256700,203
256701,1356
256702,1091
256703,704
256704,564
256705,232
256706,1622
256707,1284
256708,837
256709,680
256710,83
256711,494
256712,403
256713,257
256714,222
256715,150
256716,983
256717,788
256718,518
256719,405
256720,168
256721,1177
256722,947
256723,615
256724,503
256725,767
256726,23
256727,27
256728,18
256729,10
256730,398
256731,61
256732,32
256733,29
256734,27
256735,218
256736,58
256737,48
256738,27
256739,37
256740,220
256741,1316
256742,1080
256743,710
256744,581
256745,408
256746,2682
256747,2170
256748,1359
256749,1118
256750,460
256751,3191
256752,2635
256753,1660
256754,1344
256755,115
256756,782
256757,623
256758,403
256759,330
256760,215
256761,1559
256762,1262
256763,811
256764,658
256765,268
256766,1832
256767,1493
256768,970
256769,795
256770,750
256771,688
256772,576
256773,357
256774,287
256775,449
256776,1380
256777,1157
256778,736
256779,581
256780,248
256781,1634
256782,1346
256783,852
256784,688
256785,93
256786,669
256787,543
256788,342
256789,278
256790,196
256791,1324
256792,1085
256793,689
256794,565
256795,221
256796,1580
256797,1266
256798,807
256799,672
256800,76
256801,483
256802,403
256803,248
256804,203
256805,136
256806,976
256807,782
256808,506
256809,406
256810,166
256811,1164
256812,943
256813,607
256814,486
256815,760
256816,20
256817,24
256818,15
256819,10
256820,400
256821,38
256822,29
256823,19
256824,22
256825,181
256826,41
256827,38
256828,23
256829,24
256830,201
256831,1262
256832,1060
256833,675
256834,555
256835,388
256836,2563
256837,2109
256838,1332
256839,1102
256840,460
256841,3076
256842,2504
256843,1602
256844,1306
256845,104
256846,764
256847,611
256848,395
256849,312
256850,208
256851,1558
256852,1237
256853,796
256854,647
256855,257
256856,1840
256857,1484
256858,964
256859,779
256860,753
256861,672
256862,560
256863,350
256864,281
256865,467
256866,1374
256867,1113
256868,706
256869,578
256870,244
256871,1639
256872,1333
256873,826
256874,683
256875,91
256876,662
256877,518
256878,335
256879,280
256880,192
256881,1309
256882,1069
256883,682
256884,571
256885,232
256886,1562
256887,1264
256888,794
256889,672
256890,76
256891,468
256892,389
256893,240
256894,195
256895,142
256896,957
256897,772
256898,502
256899,405
256900,173
256901,1150
256902,933
256903,589
256904,486
256905,759
256906,9
256907,8
256908,8
256909,9
256910,326
256911,24
256912,23
256913,7
256914,2
256915,214
256916,46
256917,40
256918,15
256919,27
256920,168
256921,1225
256922,1018
256923,631
256924,515
256925,364
256926,2493
256927,2082
256928,1297
256929,1067
256930,425
256931,2926
256932,2400
256933,1541
256934,1277
256935,102
256936,756
256937,608
256938,384
256939,309
256940,215
256941,1549
256942,1244
256943,788
256944,649
256945,266
256946,1837
256947,1470
256948,951
256949,782
256950,748
256951,664
256952,554
256953,342
256954,280
256955,470
256956,1364
256957,1107
256958,699
256959,581
256960,240
256961,1606
256962,1340
256963,830
256964,685
256965,95
256966,657
256967,534
256968,336
256969,283
256970,192
256971,1292
256972,1074
256973,689
256974,567
256975,232
256976,1548
256977,1283
256978,817
256979,670
256980,74
256981,457
256982,390
256983,241
256984,193
256985,146
256986,942
256987,807
256988,502
256989,405
256990,170
256991,1133
256992,941
256993,593
256994,481
256995,760
256996,10
256997,11
256998,2
256999,15
257000,283
257001,25
257002,35
257003,19
257004,5
257005,167
257006,26
257007,37
257008,21
257009,21
257010,159
257011,1203
257012,997
257013,616
257014,491
257015,345
257016,2479
257017,2031
257018,1283
257019,1053
257020,423
257021,2925
257022,2321
257023,1532
257024,1245
257025,113
257026,771
257027,622
257028,393
257029,327
257030,234
257031,1552
257032,1287
257033,810
257034,668
257035,275
257036,1837
257037,1462
257038,964
257039,797
257040,746
257041,673
257042,550
257043,342
257044,276
257045,458
257046,1401
257047,1106
257048,713
257049,581
257050,248
257051,1620
257052,1321
257053,826
257054,678
257055,83
257056,656
257057,530
257058,330
257059,280
257060,176
257061,1320
257062,1060
257063,672
257064,565
257065,217
257066,1539
257067,1240
257068,794
257069,668
257070,67
257071,468
257072,378
257073,235
257074,202
257075,139
257076,962
257077,784
257078,494
257079,413
257080,164
257081,1139
257082,916
257083,589
257084,486
257085,758
257086,9
257087,2
257088,-2
257089,17
257090,225
257091,28
257092,12
257093,-4
257094,7
257095,166
257096,25
257097,21
257098,16
257099,16
257100,163
257101,1201
257102,996
257103,612
257104,501
257105,345
257106,2472
257107,2009
257108,1279
257109,1056
257110,403
257111,2938
257112,2304
257113,1523
257114,1253
257115,116
257116,788
257117,616
257118,402
257119,338
257120,239
257121,1606
257122,1279
257123,820
257124,680
257125,272
257126,1862
257127,1475
257128,963
257129,806
257130,758
257131,711
257132,569
257133,360
257134,286
257135,245
257136,1432
257137,1184
257138,727
257139,599
257140,233
257141,1791
257142,1352
257143,892
257144,704
257145,129
257146,728
257147,536
257148,346
257149,292
257150,194
257151,1443
257152,1205
257153,738
257154,608
257155,254
257156,1688
257157,1346
257158,898
257159,717
257160,92
257161,530
257162,426
257163,261
257164,217
257165,166
257166,1078
257167,846
257168,542
257169,444
257170,180
257171,1295
257172,982
257173,625
257174,515
257175,777
257176,28
257177,14
257178,25
257179,-21
257180,316
257181,68
257182,40
257183,36
257184,47
257185,40
257186,29
257187,-7
257188,23
257189,18
257190,223
257191,1376
257192,1073
257193,638
257194,571
257195,415
257196,2779
257197,2275
257198,1355
257199,1197
257200,437
257201,3185
257202,2626
257203,1625
257204,1400
257205,63
257206,772
257207,503
257208,354
257209,279
257210,190
257211,1646
257212,1207
257213,760
257214,641
257215,228
257216,1894
257217,1400
257218,971
257219,785
257220,713
257221,798
257222,644
257223,401
257224,321
257225,246
257226,1618
257227,1351
257228,816
257229,702
257230,247
257231,1912
257232,1568
257233,970
257234,812
257235,102
257236,750
257237,598
257238,374
257239,318
257240,224
257241,1596
257242,1283
257243,801
257244,688
257245,269
257246,1872
257247,1515
257248,957
257249,799
257250,96
257251,561
257252,437
257253,313
257254,252
257255,152
257256,1170
257257,958
257258,605
257259,505
257260,188
257261,1395
257262,1134
257263,720
257264,567
257265,782
257266,-14
257267,-34
257268,0
257269,-9
257270,264
257271,35
257272,-5
257273,10
257274,16
257275,13
257276,14
257277,-34
257278,4
257279,-19
257280,183
257281,1475
257282,1188
257283,763
257284,634
257285,421
257286,2958
257287,2478
257288,1610
257289,1301
257290,526
257291,3537
257292,2918
257293,1898
257294,1556
257295,52
257296,862
257297,654
257298,402
257299,316
257300,220
257301,1827
257302,1440
257303,905
257304,762
257305,223
257306,2182
257307,1704
257308,1036
257309,898
257310,758
257311,713
257312,571
257313,375
257314,320
257315,389
257316,1386
257317,1131
257318,736
257319,611
257320,267
257321,1658
257322,1354
257323,869
257324,731
257325,92
257326,689
257327,547
257328,358
257329,291
257330,204
257331,1331
257332,1102
257333,704
257334,595
257335,244
257336,1626
257337,1319
257338,834
257339,707
257340,70
257341,476
257342,398
257343,253
257344,223
257345,150
257346,976
257347,805
257348,512
257349,426
257350,165
257351,1173
257352,948
257353,606
257354,514
257355,777
257356,23
257357,21
257358,21
257359,18
257360,472
257361,52
257362,32
257363,42
257364,21
257365,215
257366,67
257367,41
257368,31
257369,34
257370,229
257371,1273
257372,1070
257373,698
257374,593
257375,431
257376,2760
257377,2261
257378,1405
257379,1164
257380,501
257381,3116
257382,2561
257383,1654
257384,1341
257385,123
257386,796
257387,659
257388,411
257389,338
257390,235
257391,1595
257392,1301
257393,820
257394,692
257395,288
257396,1888
257397,1547
257398,988
257399,824
257400,752
257401,687
257402,565
257403,371
257404,308
257405,400
257406,1385
257407,1129
257408,723
257409,588
257410,249
257411,1613
257412,1325
257413,848
257414,709
257415,94
257416,678
257417,543
257418,348
257419,286
257420,192
257421,1337
257422,1096
257423,691
257424,575
257425,230
257426,1596
257427,1297
257428,820
257429,694
257430,75
257431,491
257432,408
257433,257
257434,213
257435,146
257436,984
257437,822
257438,514
257439,435
257440,168
257441,1162
257442,962
257443,600
257444,519
257445,758
257446,16
257447,18
257448,12
257449,12
257450,351
257451,25
257452,37
257453,19
257454,6
257455,190
257456,44
257457,32
257458,21
257459,26
257460,211
257461,1256
257462,1053
257463,678
257464,572
257465,394
257466,2641
257467,2148
257468,1355
257469,1124
257470,473
257471,3033
257472,2476
257473,1585
257474,1320
257475,118
257476,784
257477,646
257478,400
257479,338
257480,235
257481,1584
257482,1304
257483,817
257484,674
257485,278
257486,1866
257487,1525
257488,971
257489,808
257490,749
257491,671
257492,543
257493,350
257494,294
257495,420
257496,1370
257497,1095
257498,700
257499,587
257500,241
257501,1603
257502,1304
257503,833
257504,695
257505,93
257506,669
257507,532
257508,338
257509,288
257510,196
257511,1355
257512,1090
257513,689
257514,584
257515,234
257516,1579
257517,1293
257518,816
257519,689
257520,57
257521,451
257522,376
257523,218
257524,174
257525,136
257526,923
257527,740
257528,484
257529,395
257530,180
257531,1139
257532,919
257533,590
257534,460
257535,758
257536,12
257537,3
257538,5
257539,11
257540,371
257541,21
257542,21
257543,19
257544,10
257545,219
257546,40
257547,20
257548,20
257549,19
257550,168
257551,1265
257552,985
257553,634
257554,526
257555,362
257556,2482
257557,2068
257558,1288
257559,1072
257560,430
257561,2960
257562,2451
257563,1521
257564,1264
257565,113
257566,780
257567,625
257568,392
257569,333
257570,233
257571,1596
257572,1292
257573,815
257574,684
257575,280
257576,1883
257577,1519
257578,966
257579,805
257580,755
257581,673
257582,538
257583,350
257584,285
257585,426
257586,1370
257587,1103
257588,701
257589,586
257590,242
257591,1615
257592,1294
257593,821
257594,686
257595,106
257596,675
257597,543
257598,337
257599,289
257600,193
257601,1380
257602,1099
257603,703
257604,581
257605,240
257606,1611
257607,1299
257608,824
257609,686
257610,82
257611,500
257612,404
257613,258
257614,221
257615,142
257616,983
257617,825
257618,520
257619,422
257620,187
257621,1176
257622,964
257623,612
257624,512
257625,752
257626,10
257627,0
257628,6
257629,7
257630,317
257631,22
257632,21
257633,17
257634,3
257635,201
257636,44
257637,20
257638,36
257639,19
257640,161
257641,1232
257642,986
257643,619
257644,511
257645,359
257646,2450
257647,2001
257648,1247
257649,1058
257650,421
257651,2818
257652,2320
257653,1480
257654,1239
257655,113
257656,786
257657,630
257658,391
257659,339
257660,241
257661,1583
257662,1299
257663,818
257664,682
257665,283
257666,1900
257667,1519
257668,966
257669,803
257670,752
257671,666
257672,536
257673,345
257674,289
257675,436
257676,1374
257677,1121
257678,705
257679,587
257680,236
257681,1579
257682,1307
257683,814
257684,692
257685,100
257686,686
257687,546
257688,344
257689,288
257690,205
257691,1394
257692,1103
257693,689
257694,587
257695,237
257696,1590
257697,1305
257698,817
257699,693
257700,85
257701,511
257702,415
257703,261
257704,223
257705,162
257706,998
257707,840
257708,517
257709,432
257710,185
257711,1171
257712,974
257713,606
257714,516
257715,748
257716,17
257717,-3
257718,19
257719,11
257720,269
257721,19
257722,17
257723,8
257724,10
257725,141
257726,40
257727,35
257728,31
257729,20
257730,168
257731,1254
257732,962
257733,623
257734,517
257735,362
257736,2459
257737,1974
257738,1255
257739,1072
257740,443
257741,2874
257742,2389
257743,1524
257744,1267
257745,128
257746,799
257747,654
257748,406
257749,357
257750,259
257751,1601
257752,1329
257753,831
257754,698
257755,296
257756,1902
257757,1627
257758,977
257759,824
257760,728
257761,721
257762,538
257763,376
257764,318
257765,247
257766,1445
257767,1182
257768,781
257769,656
257770,243
257771,1795
257772,1383
257773,927
257774,771
257775,109
257776,710
257777,511
257778,388
257779,312
257780,227
257781,1445
257782,1149
257783,773
257784,678
257785,259
257786,1806
257787,1357
257788,907
257789,766
257790,94
257791,581
257792,440
257793,297
257794,261
257795,186
257796,1129
257797,883
257798,595
257799,509
257800,201
257801,1342
257802,1043
257803,708
257804,578
257805,759
257806,7
257807,-23
257808,-4
257809,8
257810,336
257811,27
257812,-4
257813,15
257814,10
257815,11
257816,25
257817,-3
257818,25
257819,5
257820,202
257821,1392
257822,1052
257823,704
257824,585
257825,431
257826,2759
257827,2168
257828,1405
257829,1224
257830,432
257831,3224
257832,2563
257833,1669
257834,1387
257835,76
257836,797
257837,589
257838,382
257839,316
257840,212
257841,1682
257842,1339
257843,825
257844,718
257845,254
257846,1913
257847,1540
257848,1001
257849,839
257850,731
257851,801
257852,620
257853,390
257854,332
257855,220
257856,1609
257857,1335
257858,814
257859,704
257860,287
257861,1929
257862,1564
257863,993
257864,857
257865,129
257866,794
257867,647
257868,407
257869,346
257870,244
257871,1653
257872,1338
257873,822
257874,728
257875,307
257876,1931
257877,1601
257878,1013
257879,900
257880,126
257881,629
257882,500
257883,338
257884,293
257885,201
257886,1249
257887,1006
257888,646
257889,539
257890,262
257891,1461
257892,1207
257893,792
257894,651
257895,757
257896,-3
257897,-23
257898,4
257899,2
257900,275
257901,57
257902,46
257903,4
257904,28
257905,-2
257906,15
257907,9
257908,22
257909,3
257910,217
257911,1460
257912,1118
257913,707
257914,570
257915,418
257916,2896
257917,2360
257918,1500
257919,1250
257920,565
257921,3573
257922,2876
257923,1843
257924,1542
257925,105
257926,871
257927,689
257928,425
257929,355
257930,246
257931,1855
257932,1470
257933,930
257934,767
257935,317
257936,2216
257937,1785
257938,1112
257939,976
